# Omega_m, sigma_8, w0, wa, Omega_b, little_h, n_s, m_nu
0.428180952468084852, 0.674417344680473985, -0.413527178133142770, -2.113231884341649991, 0.035501467803287196, 0.787824602133624929, 0.974175499444893012, 0.084138344309539606
0.300367060336896030, 0.535325914295486371, -0.941332750220569170, -0.829432766468794824, 0.051395318457163372, 0.665694424618831992, 0.989964973129103476, 0.106011081893802081
0.364748396152252408, 0.572135275408860222, -0.565411793855119416, -1.226981078943438774, 0.050083758573496458, 0.678002116926524345, 0.995228131023840334, 0.114499529410337017
0.448188061571562046, 0.571849731940110018, -1.059983819677758454, -1.413420950780475804, 0.048832226023993314, 0.690309809234216698, 1.000491288918577082, 0.123667658144663448
0.180930060598772924, 0.975671327172642378, -0.662662892451996943, -1.652746639449993449, 0.047636881755425985, 0.702617501541908940, 1.005754446813313940, 0.133569891070701829
0.250790565451459391, 0.889991928346694383, -0.843305419829202041, 0.544219691529356897, 0.046494197406298531, 0.714925193849601293, 1.011017604708050799, 0.062262327567545100
0.379006709787112372, 0.834304978379463602, -1.137026284104911245, 0.901545136736056074, 0.036701278847999397, 0.739540578464985887, 0.921820928807773887, 0.072632371100859336
0.471497327530703114, 0.440814870570844120, -0.708154611908998199, 0.685515495277966513, 0.035946579098582093, 0.751848270772678129, 0.927084086702510746, 0.078448141104119518
0.105579755425461885, 1.081491086836016136, -0.890789818634235120, -2.864668904463944621, 0.035221067877361512, 0.764155963080370482, 0.932347244597247604, 0.084729587502328355
0.199331193494472647, 0.868229972696541896, -0.510772762572655914, -2.619949341767950024, 0.034523128911518798, 0.776463655388062834, 0.937610402491984352, 0.091513997620240956
0.265866711352495899, 0.813430704444181973, -0.996731161017292200, 0.875081859756630220, 0.033851260832416880, 0.788771347695755187, 0.942873560386721210, 0.098841644428014311
0.397268222400746496, 0.765135380297080836, -0.797650647291651915, -0.905863670290417478, 0.050344296087614662, 0.654333477873269898, 0.953399876176194927, 0.115304121750451613
0.129368458502081507, 1.444301469405143035, -0.374048043993314372, -1.358115119112984992, 0.049058443629040514, 0.666641170180962250, 0.958663034070931785, 0.124536675257445731
0.213674603563885762, 0.673087841020703070, -1.279568562352336292, 0.379470440822676336, 0.047831896449078308, 0.678948862488654492, 0.963926191965668644, 0.134508491532894819
0.278239955099929104, 0.676903521249665685, -0.764033775020448780, -0.633621827756859379, 0.046660821211912361, 0.691256554796346845, 0.969189349860405391, 0.062699847198381509
0.149681571662581725, 1.174891277946404466, -1.077604239010503173, 0.073874712490537897, 0.043446622012232129, 0.728179631719423792, 0.984978823544615967, 0.078999399032895795
0.227350992869788382, 1.021676559703240228, -0.674155665377829227, -0.404376105032747235, 0.042464938753389275, 0.740487324027116034, 0.990241981439352825, 0.085324985382446539
0.290533559991762835, 0.975117020474736806, -0.854963341241429919, -1.888737930941024823, 0.041523703521719864, 0.752795016334808387, 0.995505139334089684, 0.092157069795975682
0.353815281746186816, 0.536148221040168904, -0.465188191254136074, -2.262465863151257750, 0.040620567936844022, 0.765102708642500628, 1.000768297228826542, 0.099536208243260274
0.167700053752104367, 0.969420006755214447, -0.719374302688959855, -1.980903427283132290, 0.032208860407359062, 0.789718093257885223, 1.011294613018300259, 0.116114367990080916
0.240524657565734129, 0.873089604744473835, -0.903081418809195458, 0.139419663315633824, 0.049186241579687658, 0.642972531127707803, 1.016557770913036896, 0.125411798984953637
0.302830755886795422, 0.834137188748636516, -0.524986564778932019, 1.033136509079506826, 0.047931297150303746, 0.655280223435400044, 0.922097937118023236, 0.135453687574529968
0.367542523208602145, 0.811790461388575579, -1.011648225878596818, -2.723422695486039657, 0.046734608908141892, 0.667587915743092397, 0.927361095012759984, 0.063140441295509886
0.452537860017125149, 0.790860525902839284, -0.627489645398363827, -2.192190312867051460, 0.045592374116968537, 0.679895608050784639, 0.932624252907496842, 0.068196179927105957
0.184105327698334376, 0.760141432711413434, -0.808947739663557819, -0.078379411588078263, 0.044501105138221343, 0.692203300358476992, 0.937887410802233701, 0.073656738236654348
0.315214943966507788, 0.715243512743432674, -1.212247773052870237, 0.866934539415221028, 0.042458905042071018, 0.716818684973861586, 0.948413726591707418, 0.085924567145032410
0.381953146969208124, 0.699912045863255616, -0.741722632265607640, 0.154011738352671124, 0.041502309561418059, 0.729126377281553939, 0.953676884486444276, 0.092804660863180150
0.476713980198260778, 0.671373921098881166, -0.928325753784486563, -1.313881991910137437, 0.040585304725904894, 0.741434069589246292, 0.958940042381181024, 0.100235652783591672
0.110701979260609817, 1.494590199941308706, -0.552264692503844579, -1.682468033254350459, 0.039705573738329031, 0.753741761896938534, 0.964203200275917882, 0.108261654053831341
0.330314712942507027, 0.648878041426259822, -0.831760554602959501, -1.127450702500000901, 0.037269355740262571, 0.790664838820015481, 0.979992673960128458, 0.136405525542982770
0.400464689835395793, 0.641711845526461655, -0.431596055127711042, -1.612049825574348505, 0.056787772419630962, 0.643919276689837949, 0.985255831854865316, 0.063584131463316249
0.133660776583777535, 1.195120979553619289, -1.115922192045108563, -0.849885881196054793, 0.055251321503257567, 0.656226968997530191, 0.990518989749602063, 0.068675396953385481
0.216457389375789483, 1.006169541720954186, -0.696887298258997201, -1.312869802667899766, 0.053788479310679559, 0.668534661305222544, 0.995782147644338922, 0.074174326803945728
0.280702354644224827, 0.948546373310832025, -0.878686787486343102, 0.989131180262876830, 0.043365114819747155, 0.680842353612914897, 1.001045305539075780, 0.080113563239437816
0.417280328954900304, 0.440474113634254649, -0.982292639798544975, 0.397125124669520213, 0.041384513731914853, 0.705457738228299380, 1.011571621328549497, 0.093456802576268289
0.153442091593220115, 0.868734875254301930, -0.603283914555642009, 0.807388447222010974, 0.040456973526441779, 0.717765430535991844, 1.016834779223286356, 0.100940012346040484
0.230021356190544535, 0.789491941648229778, -0.786408039051094687, -2.831731092718487552, 0.039567929844150557, 0.730073122843684086, 0.922374945428272475, 0.109022412617892181
0.435872151136916464, 0.717085723399188635, -0.769617485786512789, -2.208729459931425776, 0.037109935893115620, 0.766996199766761033, 0.938164419112483050, 0.137364052111313611
0.171093662986487816, 1.230037624443326649, -0.961413392329912408, 0.017258910953354911, 0.036353829067151372, 0.779303892074453275, 0.943427577007219909, 0.064030939458001354
0.243111044969276546, 0.597853168672730750, -0.584614897038895132, -0.076642200135971006, 0.035626438298851051, 0.791611584382145739, 0.948690734901956656, 0.069157981455064951
0.305297917877847047, 0.626910291731384017, -1.086766845777141555, -0.275999613711777059, 0.054279688643204912, 0.644866022251968096, 0.953953892796693514, 0.074695552484845523
0.370363820528239018, 0.630204140165053328, -0.679867569634106328, -0.814746117942157899, 0.052837661313960782, 0.657173714559660449, 0.959217050691430373, 0.080676524149877277
0.255852502440838681, 0.945289032189497447, -1.171951722194142453, 0.174985735404145082, 0.048904134960850665, 0.694096791482737396, 0.975006524375640948, 0.101649321468645193
0.317709807640852715, 0.912699120965838051, -0.724970371277412595, -0.543597150173676713, 0.047709966533207387, 0.706404483790429638, 0.980269682270377696, 0.109788517059935808
0.384935500158980204, 0.489888179537379731, -0.909305107653711531, -2.150878145357528748, 0.046568213947567202, 0.718712176098121880, 0.985532840165114554, 0.118579428805512005
0.482166797798441404, 0.507255135695695913, -0.531941350772224375, -2.272095857019115428, 0.037643425294026131, 0.731019868405814344, 0.990795998059851413, 0.128074240479678442
0.115623243913060364, 1.141981829295569018, -1.019306046920064102, 1.292963374160059464, 0.036854314904927341, 0.743327560713506585, 0.996059155954588271, 0.138329314280556087
0.205160966197939887, 0.927375192439179541, -0.633436606163025440, -2.739302945006352630, 0.036096224331866870, 0.755635253021198827, 1.001322313849325019, 0.064480887188647626
0.270831003246406965, 0.866122934218557128, -0.814620963189573111, -0.580727795493681587, 0.035367410724023433, 0.767942945328891291, 1.006585471744061877, 0.069643957095516004
0.332867314508156431, 0.837081363514619148, -0.404111411408279053, -0.755497035876508738, 0.034666256809972512, 0.780250637636583533, 1.011848629638798736, 0.075220440837482805
0.403712126858776721, 0.818939636433320128, -1.227300808182913983, -1.465356656842535354, 0.033991259953632488, 0.792558329944275775, 1.017111787533535594, 0.081243441007023784
0.137828752025450724, 0.841159960304133425, -0.747299990193544206, -1.587849719301710927, 0.051786057158684638, 0.645812767814098243, 0.922651953738521824, 0.087748710764969179
0.219215089652738754, 0.764295600776320083, -0.934794077539788937, 0.559728982367421635, 0.050437651231584765, 0.658120460121790707, 0.927915111633258682, 0.094774866075016978
0.345835523012769874, 0.721742626427404277, -1.051491081305126141, 0.205470908864294310, 0.047926299346591796, 0.682735844737175190, 0.938441427422732288, 0.110560004945640528
0.420836925052432753, 0.701670376016716557, -0.656878197249563756, -0.134259135745437241, 0.046755407118356497, 0.695043537044867654, 0.943704585317469147, 0.119412690746442451
0.157118682400918502, 1.230773269792464042, -0.837519863163830203, -1.646755421406157938, 0.045636279265519851, 0.707351229352559896, 0.948967743212206005, 0.128974222806126637
0.232672843509066696, 1.091497753711792473, -0.440288173917626202, -2.122614163875013560, 0.044565704318306643, 0.719658921660252138, 0.954230901106942864, 0.139301359382021706
0.439865198100808374, 0.599566707413782485, -0.884716101054238369, -0.825656807503792667, 0.041616832620531716, 0.756581998583329085, 0.970020374791153328, 0.070178007925053992
0.174427473585780368, 1.026748763417947297, -0.503501001697754802, -1.211717331121484165, 0.040713066507524792, 0.768889690891021327, 0.975283532685890187, 0.075797253823171942
0.245683565656173664, 0.927378911790416538, -0.989455736592930291, -1.327512679232176751, 0.032986753589802534, 0.781197383198713791, 0.980546690580627045, 0.081866440171255883
0.307769225625753706, 0.888431502087040581, -0.609403208105076422, -1.644558906450302782, 0.032363779368175902, 0.793505075506406032, 0.985809848475363903, 0.088421594296136899
0.373213840018472853, 0.872407277585600660, -0.792023367205947459, 0.707636065040317952, 0.049306783370717269, 0.646759513376228501, 0.991073006370100762, 0.095501628280347986
0.190318264751355271, 0.844770282726761801, -1.260730544731015756, 1.715669121398344821, 0.046853708826753417, 0.671374897991613206, 1.001599322159574479, 0.111407812347996557
0.258368604577181471, 0.791296243281724210, -0.758453999638356136, 1.840345572125772655, 0.045710523101666935, 0.683682590299305448, 1.006862480054311337, 0.120328383208647582
0.387955864746624357, 0.745264978898343533, -0.571877954686832890, -2.475401271651230140, 0.043573501273421390, 0.708297974914690043, 1.017388795843784832, 0.060581119780290786
0.487886113262479604, 0.713000637556536754, -1.068682709366609807, 1.055198445824447440, 0.042573550753571006, 0.720605667222382396, 0.922928962048771062, 0.065431930153710641
0.208027950476827650, 0.732084420939000835, -0.849119224559328645, -0.798164534218630872, 0.040697241800665411, 0.745221051837766879, 0.933455277838244779, 0.076329883871015067
0.273304959363372124, 0.714733971234166265, -0.457070200847898733, -1.171815514817871495, 0.039816084020790440, 0.757528744145459232, 0.938718435732981638, 0.082441718611381040
0.335432391622986048, 0.702273196435424962, -1.148184491612844527, -0.363351519648990706, 0.038970021313926767, 0.769836436453151585, 0.943981593627718496, 0.089042936041712373
0.407013758387616442, 0.685850965395268242, -0.713769588488722850, -0.987339274151313950, 0.038157075383941266, 0.782144128760843826, 0.949244751522455354, 0.096172721681155426
0.141882430669490939, 1.244524128976125521, -0.896910646638669040, 1.573161554182156863, 0.037375410143092730, 0.794451821068536179, 0.954507909417192213, 0.103873398685193644
0.285620309662757088, 1.023669542751527217, -1.004126072257450097, -0.383796271352931484, 0.055286335523593154, 0.660013951246051001, 0.965034225206665819, 0.121173935115512499
0.348476816784582422, 0.465579232610407512, -0.621503429259027129, -0.794925327783209790, 0.044567714651460970, 0.672321643553743242, 0.970297383101402677, 0.130876492340901790
0.424468644119218197, 0.514143334067361013, -0.803291541480252835, -2.304424202265047406, 0.043506811504478632, 0.684629335861435595, 0.975560540996139536, 0.061006825503116112
0.160717124506143588, 0.934098735939796754, -0.384400199877386495, -2.750017068441246160, 0.042492389335003357, 0.696937028169127948, 0.980823698890876394, 0.065891722696716795
0.297906158512541153, 0.802976325510576627, -0.736142955861141091, -2.047641444874547467, 0.040591692463036469, 0.721552412784512542, 0.991350014680350000, 0.076866256729495222
0.361979969441275584, 0.780410725271074024, -0.921923895897287182, 0.093025368366920103, 0.039700317061762400, 0.733860105092204784, 0.996613172575086859, 0.083021039553940371
0.443967374621011435, 0.756705499366745693, -0.545575267604872183, 0.419637904081057389, 0.038845180382722368, 0.746167797399897137, 1.001876330469823717, 0.089668643978237775
0.177705148115168604, 0.679147665410715473, -1.035066259961926249, -1.782096172766159059, 0.038024191060766439, 0.758475489707589379, 1.007139488364560576, 0.096848530879596079
0.248243116413653320, 0.685035635009015653, -0.645222193706907698, -1.856123428856091273, 0.037235411876015534, 0.770783182015281731, 1.012402646259297434, 0.104603320819845025
0.310245366384961974, 0.681240590439740168, -0.826025552584394918, 0.299012411468050354, 0.036477046049626642, 0.783090874322974084, 1.017665804154034292, 0.112979047045561748
0.466491416481982335, 0.648096149703900393, -1.105900835183612374, 0.636293725484569195, 0.054338551433091832, 0.648653004500488795, 0.928469128253757270, 0.131796166192670844
0.193361108424702055, 1.078369401089899204, -0.691231610877430458, 0.341453980330903573, 0.052899247179544931, 0.660960696808181147, 0.933732286148494128, 0.061435522675473933
0.260875837407119726, 0.997918124650730154, -0.872699288410780372, -1.273636847505268177, 0.051527908438073151, 0.673268389115873500, 0.938995444043230987, 0.066354746218575456
0.322723352896756188, 0.521646621983238745, -0.488591990308608670, -1.709091829266768281, 0.050220063292317652, 0.685576081423565742, 0.944258601937967734, 0.071667858495965617
0.101321550404740113, 1.308043577567753024, -0.780803024787279032, -1.485894848618005248, 0.038620069079840239, 0.722499158346642689, 0.960048075622178310, 0.090298748787095096
0.196960892837862223, 1.007309772996635600, -0.340568025345374337, -2.168311645259556109, 0.037794731676747788, 0.734806850654335042, 0.965311233516915168, 0.097529089013750611
0.263873875603041930, 0.932326019054611876, -1.311466637939703528, -0.170247202722370705, 0.037002370062088591, 0.747114542962027284, 0.970574391411652027, 0.105338372143772951
0.325748761342960547, 0.903023136722956532, -0.772411308773014338, -1.096834206309106108, 0.036241104333693437, 0.759422235269719526, 0.975837549306388774, 0.113772954901030190
0.394745734292593131, 0.486010635980638372, -0.964834009740961673, 1.180905998600223716, 0.035509191878477120, 0.771729927577411989, 0.981100707201125632, 0.122882905853572560
0.125837475646978419, 0.995558684787860471, -0.587761043307116204, -2.827254228369814104, 0.034805015255166043, 0.784037619885104231, 0.986363865095862491, 0.132722302625905092
0.211429350604034172, 0.846180533619635633, -1.091444927277803512, 0.759719411282370194, 0.034127071323158835, 0.796345312192796473, 0.991627022990599349, 0.061867232318388504
0.276267782941953421, 0.800532935340724672, -0.682715713345219299, 0.732796310514328475, 0.051872815713899192, 0.649599750062618941, 0.996890180885336208, 0.066821023423491999
0.338528193439540548, 0.775939323600628783, -0.863791039391722637, -2.790747061749347058, 0.050525580143033863, 0.661907442370311294, 1.002153338780072955, 0.072171471133285869
0.411052195283222288, 0.754515114673109499, -0.477058307466282028, -2.707679472118884600, 0.049241248844919309, 0.674215134678003647, 1.007416496674809814, 0.077950336266647297
0.146608449235289151, 1.361539793763920203, -1.178239385545591711, 1.766796547310644616, 0.048015714137194715, 0.686522826985695889, 1.012679654569546672, 0.084191922773221475
0.225200354127461366, 0.660790112511873584, -0.727765663909630045, -2.573253230626610488, 0.046845207854396671, 0.698830519293388241, 1.017942812464283531, 0.090933281365265378
0.288568486341960251, 0.667822447886284198, -0.912437765748184137, -0.327407691138080159, 0.045726267703901674, 0.711138211601080594, 0.923482978669269761, 0.098214429454562324
0.351670566526220807, 0.664020906714993142, -0.535383280595656430, -0.529376921979590076, 0.044655707483941258, 0.723445903908772836, 0.928746136564006619, 0.106078588699976287
0.428933605277676322, 0.649162225040210150, -1.023188669150140617, -0.701771548673176038, 0.043630590662196087, 0.735753596216465078, 0.934009294458743367, 0.114572441575752734
0.164939443937487995, 1.122594077946483360, -0.636396113335451541, -1.143105978366234954, 0.042648206885860809, 0.748061288524157542, 0.939272452353480225, 0.123746408483583231
0.238444941160879942, 1.000735802439456146, -0.817464506936418589, 1.843028390795446114, 0.041706051054996779, 0.760368980831849783, 0.944535610248217083, 0.133654947053398560
0.365305119621502972, 0.531403882331962674, -1.235206783326335600, 0.845806843801538477, 0.033140939817358703, 0.784984365447234378, 0.955061926037690800, 0.067290577175215124
0.449047329241638482, 0.543408043129350649, -0.750088288142931270, 0.018409472637726187, 0.032514308673536128, 0.797292057754926731, 0.960325083932427659, 0.072678622674848453
0.181568990128108732, 0.934963687672155319, -0.938054368571910269, -1.429880575884424410, 0.049421193000976082, 0.650546495624749199, 0.965588241827164406, 0.078498096102801146
0.251298677585241104, 0.856837949811729116, -0.562152631238511669, -1.763805073074686369, 0.048165248697366332, 0.662854187932441441, 0.970851399721901265, 0.084783542463815018
0.379593220054288694, 0.801325722483206548, -0.659773941519915974, -2.180432234731568553, 0.045823308970416136, 0.687469572547826147, 0.981377715511374982, 0.098904585807473355
0.472523046815465309, 0.776914781416854439, -0.840409236917600611, -0.075388337803418581, 0.044730124576464032, 0.699777264855518388, 0.986640873406111840, 0.106824006784729197
0.266364241713065997, 0.780764574160993874, -0.705342764457318805, -1.967828154828167309, 0.041724430793624215, 0.736700341778595336, 1.002430347090322416, 0.134594145207062504
0.328281039939558372, 0.757297132427418251, -0.887747243049334722, 0.145179017506304131, 0.040804845811632490, 0.749008034086287577, 1.007693504985059274, 0.062739773839600152
0.130237394939641038, 1.382373570690970999, -0.993078973593217174, -0.236824222648631399, 0.039075077677663855, 0.773623418701672283, 1.018219820774532769, 0.073189337988661618
0.214233235427994384, 1.168746297330365502, -0.612445049557773791, -0.591770019161412142, 0.038260801431995978, 0.785931111009364525, 0.923759986979518999, 0.079049705067162426
0.278732667358344843, 0.523879934641807488, -0.794835409978656204, -2.065155971363358045, 0.037477779103181688, 0.798238803317056989, 0.929023144874255857, 0.085379319487401711
0.341123857449543877, 0.575108100326836014, -0.368733378010679125, -2.627247099215671344, 0.056844663039182439, 0.651493241186879235, 0.934286302768992716, 0.092215754504566164
0.227886629118909612, 0.919394633119893778, -0.951281746911951109, -0.711477466493021904, 0.043642774318558848, 0.688416318109956182, 0.950075776453203291, 0.116188308468698029
0.291024829538355123, 0.871588549625708531, -0.575085921552304535, -1.105044433692828232, 0.042626293272419569, 0.700724010417648646, 0.955338934347940039, 0.125491659975472680
0.354353488000985317, 0.848301612289245277, -1.073114541090852914, -1.230972749717956560, 0.041653382468867649, 0.713031702725340888, 0.960602092242676897, 0.135539943140168206
0.432750648341545086, 0.437502751609437524, -0.671291445275100651, -1.544989359899028303, 0.040721399681555949, 0.725339395033033130, 0.965865250137413756, 0.063180648502682429
0.168383745879891439, 0.833913816178114331, -0.852037362257145992, 0.683596449807979623, 0.039827906872637195, 0.737647087340725593, 0.971128408032150614, 0.068239606578526915
0.303323889335027963, 0.749102082812009518, -1.153934692551827457, 1.047991962513499464, 0.038147548022132674, 0.762262471956110077, 0.981654723821624220, 0.079605190207694493
0.368104560617163845, 0.730617824499986579, -0.716573126896013712, 0.904743088117991423, 0.037356665849766789, 0.774570164263802541, 0.986917881716361078, 0.085979283057710978
0.453424344904698295, 0.705202906381785621, -0.899989607315164752, -2.608309139793412612, 0.036596212691384661, 0.786877856571494783, 0.992181039611097937, 0.092863757951343301
0.184734681451151017, 1.187735218541303484, -0.521472282632651551, -2.500748907341880933, 0.035864523939549302, 0.799185548879187024, 0.997444197505834795, 0.100299481853754216
0.253832713867732207, 0.590858008273594248, -1.007870733826281118, 1.008609955624657939, 0.056491229652322832, 0.640205121023019519, 1.002707355400571654, 0.108330594002049502
0.382546679225709951, 0.622472344282130718, -0.806117620770471777, -0.798963936290917665, 0.053503376658492224, 0.664820505638404224, 1.013233671190045371, 0.126373494415181892
0.477784758055471048, 0.603273815895283172, -0.389446372888145154, -1.174222420278572709, 0.052114903486977039, 0.677128197946096466, 1.018496829084782229, 0.136492387229604800
0.111701619979383965, 1.339475117723227804, -1.205062426685887145, 0.124594358130263316, 0.050790590734037765, 0.689435890253788819, 0.924036995289768348, 0.063624621207989798
0.202844902405097061, 1.064885662668065391, -0.738933181678689266, -0.674424649282672095, 0.041026932601333770, 0.701743582561481061, 0.929300153184505207, 0.068719128765458798
0.401110000124950350, 0.558901532757357766, -1.039106507695521042, -0.415377805168065328, 0.038386279478065097, 0.738666659484558008, 0.945089626868715671, 0.086583462593758348
0.134503979724491879, 1.062748800316019482, -0.648147668188153725, -0.881636382576703403, 0.037576443891660288, 0.750974351792250250, 0.950352784763452529, 0.093516314941810383
0.217010891618583612, 0.904588135191386589, -0.828890134486075958, -2.499310002621925264, 0.036798459280946494, 0.763282044099942714, 0.955615942658189388, 0.101004289945390832
0.281194512812660780, 0.852571658373170171, -0.427167811344824733, -2.736659473903835682, 0.036050540677782114, 0.775589736407634955, 0.960879100552926246, 0.109091837009623299
0.343734922185161440, 0.826284585958292905, -1.110870741558468211, 1.714530073332112048, 0.035331031169905214, 0.787897428715327197, 0.966142258447663105, 0.117826964662279723
0.417985883391994162, 0.807703526568525176, -0.694061467560217915, -2.457556584553280743, 0.053955849993820637, 0.641151866585149666, 0.971405416342399852, 0.127261525537437192
0.154183930738818947, 0.801453552144705927, -0.875687968682611784, -0.298947715327024188, 0.052521089115183335, 0.653459558892842018, 0.976668574237136711, 0.137451524178153484
0.230553128446592648, 0.748765084625138355, -0.492367371869517512, -0.342556982606283533, 0.051154563471858899, 0.665767251200534371, 0.981931732131873569, 0.064071713725577212
0.293481447603218204, 0.728100325209103061, -0.978751124301907249, -2.557009526623016615, 0.049851745453068252, 0.678074943508226613, 0.987194890026610428, 0.069202020572165582
0.357057158055602564, 0.712554122601252060, -0.600205755251800754, -2.242584496721705456, 0.048608487180992400, 0.690382635815918966, 0.992458047921347286, 0.074743117872289835
0.436662444333595690, 0.690907744817739200, -0.783604344213012949, -0.112528116790665988, 0.047420982362127523, 0.702690328123611319, 0.997721205816084034, 0.080727898160794870
0.243626629315233934, 1.070617197940191945, -1.289658235454127055, 1.284100798159822698, 0.045199517413543944, 0.727305712738995802, 1.008247521605557750, 0.094173457473883782
0.305791825897662017, 0.582703253325027593, -0.766825040253950485, 0.371233376938905124, 0.044159367979869212, 0.739613405046688266, 1.013510679500294609, 0.101714050749014129
0.370931475465231364, 0.599139241250679744, -0.958014894625862756, -1.096256568914143914, 0.035759685728027256, 0.751921097354380508, 1.018773837395031467, 0.109858429299382082
0.457945127579918565, 0.589687814938157917, -0.581453947903931900, -1.480242809874869003, 0.035040173699329998, 0.764228789662072749, 0.924314003600017697, 0.118654939010422858
0.318209679418491043, 0.876503056641206646, -0.857897430458887000, -0.939321830774070055, 0.051435166899214894, 0.642098612147279924, 0.940103477284228162, 0.064521947978478503
0.385536462679735015, 0.861654754126095379, -0.469184409969183591, -1.357449194968312067, 0.050095541702425486, 0.654406304454972165, 0.945366635178965020, 0.069688305677087475
0.483288269979522955, 0.473630141605328292, -1.165810712277866923, -0.524045379943245404, 0.048818866462541501, 0.666713996762664518, 0.950629793073701879, 0.075268340468627404
0.116585203718284763, 1.083967594935844048, -0.722173317347806543, -1.130195714304692345, 0.047600997889083167, 0.679021689070356871, 0.955892950968438737, 0.081295176024976726
0.205736814152396474, 0.889813218405346773, -0.906186457109649401, 1.233961691669791083, 0.046438138120941948, 0.691329381378049113, 0.961156108863175485, 0.087804588274224118
0.271326190236328257, 0.834195127444861018, -0.528476012274472495, -2.867055564058839767, 0.045326800187017451, 0.703637073685741354, 0.966419266757912343, 0.094835217770330507
0.333379304123737508, 0.806375012703357763, -1.015459623030671388, 0.619297984563313531, 0.044263777468248743, 0.715944765993433818, 0.971682424652649201, 0.102428799067510679
0.404368009844559673, 0.785701933566573363, -0.630467881707737710, 1.312035007949476029, 0.043246116636629035, 0.728252458301126060, 0.976945582547386060, 0.110630408460925422
0.283653988511995470, 0.632408143588639726, -1.219654572107831791, 1.742364436405066774, 0.040439085064350941, 0.765175535224203007, 0.992735056231596635, 0.139390065106929056
0.346362372461331169, 0.638729319352785541, -0.744511503304451261, -2.791734155451488508, 0.039577616487468249, 0.777483227531895249, 0.997998214126333383, 0.060196692895706151
0.421557091731018407, 0.629541891392586872, -0.931551370038714355, -0.420322472145621573, 0.038749787371960651, 0.789790919839587713, 1.003261372021070352, 0.065016721700110289
0.157844447701257162, 1.106279729832212899, -0.555579610259806733, -0.718646667723733312, 0.048929083613409134, 0.643045357709410181, 1.008524529915806989, 0.070222696584900240
0.233200971877895069, 0.975040830516444745, -1.047317331011065722, -0.808565055138178668, 0.047683781062815796, 0.655353050017102423, 1.013787687810543847, 0.075845520763108507
0.295938999883197440, 0.929685099267535842, -0.653975408027519745, -1.249393297891178367, 0.046496202453960626, 0.667660742324794665, 1.019050845705280706, 0.081918571908901464
0.359782792638327797, 0.482294497384097243, -0.834637050524407731, 1.310360657819880537, 0.045362583514021511, 0.679968434632486907, 0.924591011910266936, 0.088477900290954870
0.175087387464216482, 0.910176614470344703, -1.121059106936507677, 0.149526680837573145, 0.043243694977289610, 0.704583819247871612, 0.935117327699740652, 0.103214253935268424
0.246196485223360989, 0.832761614989489307, -0.699709316941161230, -0.434724311789521867, 0.042252334844635538, 0.716891511555563854, 0.940380485594477511, 0.111478755738631904
0.308264044989449482, 0.799518447706935032, -0.881696058237450897, -1.940880791636582003, 0.041302701572638670, 0.729199203863256318, 0.945643643489214369, 0.120405007130386807
0.373787433362332222, 0.777802142009867747, -0.499820870754281277, -2.223746295635177894, 0.040392312822829915, 0.741506896170948560, 0.950906801383951117, 0.130045995275174880
0.462623842135595931, 0.751734259373873281, -0.985860573188954148, 1.431329158120083767, 0.039518874365650609, 0.753814588478640801, 0.956169959278687975, 0.060619697236890285
0.190930083559957997, 0.684300931544814750, -0.606349612926156523, -2.623617765144094616, 0.038680262916564588, 0.766122280786333265, 0.961433117173424834, 0.065473596558274991
0.258870736178355154, 0.686018743451849655, -0.789214312039135168, -0.496977252073703912, 0.037874510792214808, 0.778429973094025507, 0.966696275068161692, 0.070716154017130550
0.320713860101455583, 0.681044845611032179, -0.357802629186806276, -0.398423430843593884, 0.037099792167753706, 0.790737665401717749, 0.971959432962898551, 0.076378489984486694
0.388564693352205281, 0.669969317081758553, -1.251893384258202513, -0.790611397845905062, 0.056529634490815668, 0.643992103271540217, 0.977222590857635298, 0.082494216680635168
0.489065048795519930, 0.641050185168964171, -0.755665097695521815, -1.352152468092434612, 0.055002879215548563, 0.656299795579232681, 0.982485748752372157, 0.089099637700795251
0.121291577141051682, 1.379080147336916307, -0.944629745081308703, 0.841670361648809706, 0.053549196556963628, 0.668607487886924923, 0.987748906647109015, 0.096233963517063481
0.273799184588154720, 0.588192808613933527, -1.064306507297251958, 0.456036973703456472, 0.041620087044621813, 0.693222872502309406, 0.998275222436582732, 0.112262120992748890
0.335946981074298157, 0.612095710640714441, -0.665545297853351592, 0.239317743996477761, 0.040676989715026673, 0.705530564810001870, 1.003538380331319591, 0.121251097476324954
0.407680890503119731, 0.611487278129720035, -0.846208663758908908, -1.385183898468849817, 0.039773547439432927, 0.717838257117694112, 1.008801538226056449, 0.130959833193984104
0.142680252864494012, 1.117263728611579188, -0.452945415757582071, -1.862059741249239675, 0.038907391188107474, 0.730145949425386354, 1.014064696120793307, 0.061045674044900335
0.349007231943698482, 0.885405103575919394, -0.893844169837672564, -1.102655830177109664, 0.036511562238298399, 0.767069026348463301, 0.930131178115253143, 0.076915204399886639
0.425204474148635603, 0.484313444606413401, -0.514366176866134284, -1.517995826775314416, 0.035774236657470045, 0.779376718656155654, 0.935394336009989891, 0.083073906529028532
0.161427904978356906, 0.896769630749272295, -1.000413210845623624, -1.789056304033173950, 0.035064756581588676, 0.791684410963848006, 0.940657493904726749, 0.089725744081932651
